,id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
147,199,41,1,17181,Divorcé(e),Consulting,Senior Manager,4,21,7,6,4,2,4,1,2,2,3,0,0.13,0,1,2,1,10,3,Infra & Cloud,0,Frequent,7,7
148,200,41,1,2238,Marié(e),Consulting,Consultant,2,7,5,0,3,3,1,1,4,3,4,0,0.21,0,1,2,1,9,4,Infra & Cloud,0,Occasionnel,1,4
149,201,19,0,1483,Célibataire,Consulting,Consultant,1,1,1,0,2,3,1,2,4,3,3,0,0.14,0,0,3,1,3,1,Transformation Digitale,0,Occasionnel,0,0
150,202,40,0,5605,Divorcé(e),Consulting,Assistant de Direction,1,20,20,7,2,3,2,2,1,3,3,0,0.11,0,1,2,1,26,3,Transformation Digitale,0,Frequent,2,13
151,204,35,1,7295,Marié(e),Commercial,Cadre Commercial,1,10,10,8,3,3,3,2,1,3,3,0,0.13,0,2,3,1,1,5,Marketing,0,Occasionnel,0,6
152,205,53,1,2306,Marié(e),Commercial,Représentant Commercial,2,13,7,7,2,3,2,3,4,1,4,1,0.2,0,1,3,1,6,2,Marketing,0,Occasionnel,4,5
153,206,45,1,2348,Divorcé(e),Consulting,Consultant,8,20,17,9,2,3,2,2,3,1,3,0,0.18,0,1,2,1,9,3,Infra & Cloud,0,Occasionnel,0,15
154,207,32,0,8998,Célibataire,Commercial,Cadre Commercial,1,9,9,8,2,3,3,4,4,3,3,0,0.14,0,0,2,1,8,3,Marketing,0,Frequent,3,7
155,208,29,1,4319,Marié(e),Consulting,Tech Lead,1,10,10,7,4,3,2,3,1,3,3,0,0.13,0,1,1,1,1,1,Entrepreunariat,0,Aucun,0,9
156,211,51,1,6132,Marié(e),Consulting,Tech Lead,2,10,1,0,2,2,2,3,3,3,3,0,0.17,0,0,2,1,7,4,Transformation Digitale,0,Occasionnel,0,0
157,214,58,0,3346,Marié(e),Consulting,Assistant de Direction,4,9,1,0,2,2,1,2,2,2,4,1,0.2,0,1,3,1,9,3,Transformation Digitale,0,Occasionnel,0,0
158,215,40,1,10855,Marié(e),Commercial,Cadre Commercial,7,15,12,11,3,2,3,4,1,2,3,0,0.11,0,1,2,1,4,4,Marketing,0,Occasionnel,2,11
159,216,34,0,2231,Marié(e),Commercial,Représentant Commercial,6,6,4,3,3,3,1,3,4,3,3,0,0.18,0,1,3,1,2,4,Marketing,0,Frequent,1,2
160,217,22,1,2323,Marié(e),Consulting,Assistant de Direction,1,2,2,2,3,3,1,4,1,3,4,0,0.24,0,2,6,1,19,1,Transformation Digitale,0,Occasionnel,2,2
161,218,27,1,2024,Divorcé(e),Consulting,Assistant de Direction,6,6,2,2,4,3,1,2,4,1,3,0,0.18,0,1,1,1,9,3,Transformation Digitale,0,Aucun,2,2
162,221,28,1,2713,Marié(e),Consulting,Assistant de Direction,1,5,5,2,3,3,1,4,3,1,3,0,0.11,0,1,2,1,21,3,Transformation Digitale,0,Occasionnel,0,2
163,223,57,1,9439,Divorcé(e),Consulting,Manager,3,12,5,3,3,4,3,4,2,1,3,1,0.16,0,1,2,1,24,2,Infra & Cloud,0,Occasionnel,1,4
164,224,27,1,2566,Divorcé(e),Consulting,Assistant de Direction,1,1,1,1,3,2,1,3,4,2,3,1,0.15,0,1,2,1,3,3,Transformation Digitale,0,Aucun,0,1
165,226,50,0,19926,Célibataire,Consulting,Senior Manager,3,21,5,4,3,3,5,2,2,3,3,0,0.15,0,0,5,1,11,3,Infra & Cloud,0,Occasionnel,4,4
166,227,41,1,2451,Divorcé(e),Consulting,Assistant de Direction,4,13,9,8,1,3,1,3,1,3,3,0,0.12,0,1,2,1,14,3,Infra & Cloud,0,Occasionnel,1,8
167,228,30,0,9419,Marié(e),Commercial,Cadre Commercial,2,12,10,9,2,3,3,4,3,3,3,0,0.12,0,1,2,1,5,3,Infra & Cloud,0,Occasionnel,7,4
168,230,38,0,8686,Célibataire,Commercial,Cadre Commercial,4,12,8,3,1,2,2,4,3,4,4,0,0.22,0,0,2,1,1,4,Infra & Cloud,0,Occasionnel,0,7
169,231,32,1,3038,Célibataire,Consulting,Assistant de Direction,3,8,5,4,3,3,1,3,1,3,4,0,0.2,0,0,2,1,6,5,Infra & Cloud,0,Occasionnel,1,4
170,233,27,1,3058,Marié(e),Consulting,Assistant de Direction,0,6,5,2,3,3,1,2,4,2,3,1,0.16,0,1,3,1,17,3,Entrepreunariat,0,Occasionnel,1,1
171,235,19,0,2325,Célibataire,Commercial,Représentant Commercial,0,1,0,0,3,1,1,1,1,4,4,0,0.21,1,0,5,1,1,1,Entrepreunariat,0,Frequent,0,0
172,238,36,1,2088,Célibataire,Consulting,Consultant,4,13,8,7,4,3,1,2,3,2,3,0,0.12,0,0,3,1,3,2,Transformation Digitale,0,Frequent,7,2
173,239,30,1,3072,Divorcé(e),Consulting,Consultant,1,12,12,9,3,3,2,1,3,3,3,0,0.11,0,2,4,1,9,3,Transformation Digitale,0,Aucun,6,10
174,240,45,0,5006,Divorcé(e),Commercial,Cadre Commercial,4,9,5,4,3,3,2,1,1,4,3,1,0.11,0,1,3,1,4,2,Infra & Cloud,0,Occasionnel,0,3
175,241,56,0,4257,Divorcé(e),Consulting,Assistant de Direction,4,19,2,2,3,3,1,1,3,3,3,1,0.18,0,1,3,1,8,3,Infra & Cloud,0,Occasionnel,2,2
176,242,33,1,2500,Célibataire,Consulting,Assistant de Direction,0,4,3,1,3,3,1,4,1,4,3,0,0.14,0,0,2,1,2,3,Infra & Cloud,0,Occasionnel,0,2
177,243,19,1,1102,Célibataire,Consulting,Consultant,1,1,1,0,2,2,1,4,3,2,4,0,0.22,1,0,3,1,2,3,Infra & Cloud,0,Occasionnel,1,0
178,244,46,0,10453,Divorcé(e),Commercial,Cadre Commercial,1,24,24,13,2,3,3,1,3,3,4,0,0.25,0,3,2,1,1,2,Marketing,0,Occasionnel,15,7
179,245,38,0,2288,Célibataire,Consulting,Consultant,1,2,2,2,3,3,1,4,3,3,3,0,0.12,0,0,3,1,9,2,Infra & Cloud,0,Occasionnel,2,1
180,246,31,0,3929,Marié(e),Consulting,Assistant de Direction,8,7,4,2,3,3,1,4,3,3,4,1,0.23,0,1,0,1,12,1,Transformation Digitale,0,Occasionnel,0,2
181,247,34,0,2311,Célibataire,Consulting,Assistant de Direction,2,9,3,2,4,3,1,2,4,3,3,0,0.15,0,0,3,1,27,2,Transformation Digitale,0,Occasionnel,1,2
182,248,41,0,3140,Célibataire,Commercial,Représentant Commercial,1,4,4,3,2,3,1,2,4,2,4,1,0.22,1,0,5,1,20,2,Marketing,0,Occasionnel,0,2
183,249,50,1,3690,Marié(e),Consulting,Consultant,2,5,3,2,3,2,1,3,4,2,3,0,0.15,0,1,2,1,1,3,Transformation Digitale,0,Occasionnel,0,2
184,250,53,0,4450,Divorcé(e),Consulting,Tech Lead,1,5,4,2,4,4,2,1,3,3,3,0,0.11,0,2,3,1,13,2,Transformation Digitale,0,Occasionnel,1,3
185,252,33,0,2756,Marié(e),Consulting,Assistant de Direction,1,8,8,7,4,3,1,2,4,3,3,0,0.13,0,1,5,1,14,3,Transformation Digitale,0,Occasionnel,1,6
186,253,40,0,19033,Marié(e),Consulting,Senior Manager,1,21,20,8,4,3,5,3,2,3,3,0,0.14,0,1,2,1,4,1,Transformation Digitale,0,Occasionnel,9,9
187,254,55,1,18722,Célibataire,Consulting,Directeur Technique,8,36,24,15,3,4,5,2,4,3,3,0,0.11,0,0,3,1,14,4,Transformation Digitale,0,Occasionnel,2,15
188,256,34,1,9547,Marié(e),Consulting,Tech Lead,1,10,10,9,4,2,2,3,3,2,3,0,0.17,0,0,2,1,2,1,Infra & Cloud,0,Frequent,1,9
189,258,51,0,13734,Célibataire,Consulting,Manager,3,21,7,7,4,3,4,2,3,3,3,0,0.18,0,0,6,1,3,3,Transformation Digitale,0,Occasionnel,1,0
190,259,52,1,19999,Marié(e),Consulting,Senior Manager,0,34,33,18,3,2,5,3,1,3,3,0,0.14,0,1,5,1,1,4,Infra & Cloud,0,Occasionnel,11,9
191,260,27,0,2279,Célibataire,Consulting,Assistant de Direction,1,7,7,7,4,3,1,2,4,2,3,0,0.16,0,0,2,1,9,3,Transformation Digitale,0,Occasionnel,0,3
192,261,35,1,5916,Marié(e),Consulting,Tech Lead,3,8,1,0,2,2,2,3,1,3,3,1,0.13,1,0,1,1,23,2,Infra & Cloud,0,Occasionnel,0,1
193,262,43,1,2089,Divorcé(e),Consulting,Assistant de Direction,4,7,5,4,4,4,1,4,4,4,3,0,0.14,0,3,3,1,7,3,Transformation Digitale,0,Aucun,2,2
194,264,45,1,16792,Marié(e),Consulting,Senior Manager,9,22,20,8,1,2,4,4,4,3,4,0,0.23,0,1,1,1,2,2,Transformation Digitale,0,Aucun,11,8
195,267,37,1,3564,Marié(e),Consulting,Assistant de Direction,1,8,8,7,2,4,1,1,1,2,3,1,0.12,0,1,3,1,21,3,Infra & Cloud,0,Occasionnel,1,7
196,269,35,0,4425,Célibataire,Consulting,Consultant,5,10,6,2,2,3,2,2,4,3,3,0,0.11,0,0,5,1,2,3,Transformation Digitale,0,Frequent,1,2
197,270,42,0,5265,Divorcé(e),Consulting,Tech Lead,2,11,5,3,3,3,2,3,2,3,3,0,0.16,0,1,5,1,21,2,Transformation Digitale,0,Aucun,0,2
198,271,38,1,6553,Marié(e),Consulting,Tech Lead,9,14,1,0,4,3,2,3,2,3,3,0,0.14,0,0,3,1,2,4,Infra & Cloud,0,Occasionnel,0,0
199,273,38,1,6261,Marié(e),Consulting,Tech Lead,3,9,7,7,4,3,2,4,1,1,3,0,0.18,0,1,3,1,29,3,Entrepreunariat,0,Occasionnel,1,7
200,274,27,1,4298,Marié(e),Consulting,Tech Lead,5,6,2,2,3,2,2,1,3,3,3,0,0.19,0,1,1,1,1,1,Entrepreunariat,0,Frequent,2,0
201,275,49,1,6804,Divorcé(e),Consulting,Tech Lead,1,7,7,7,4,3,2,4,1,3,3,1,0.15,0,2,0,1,18,4,Infra & Cloud,0,Aucun,1,7
202,277,34,1,3815,Divorcé(e),Consulting,Assistant de Direction,1,5,5,3,4,3,1,3,4,4,3,1,0.17,0,1,4,1,10,4,Transformation Digitale,0,Frequent,2,0
203,281,40,1,2741,Marié(e),Consulting,Consultant,8,15,7,2,3,3,2,4,3,4,3,1,0.15,0,1,2,1,19,2,Transformation Digitale,0,Occasionnel,3,7
204,282,38,1,6673,Marié(e),Consulting,Manager,7,17,1,0,2,3,2,1,2,3,3,1,0.19,1,0,2,1,29,1,Transformation Digitale,0,Occasionnel,0,0
205,283,29,0,7639,Marié(e),Commercial,Cadre Commercial,1,10,10,4,2,3,3,4,4,2,4,0,0.22,1,3,3,1,27,3,Marketing,0,Occasionnel,1,9
206,284,22,1,2328,Divorcé(e),Consulting,Assistant de Direction,1,4,4,2,4,4,1,2,1,2,3,1,0.16,0,1,2,1,5,3,Infra & Cloud,0,Occasionnel,2,2
207,286,36,0,2153,Célibataire,Consulting,Consultant,1,8,8,1,2,3,1,4,1,3,3,0,0.13,0,0,2,1,18,1,Transformation Digitale,0,Frequent,1,7
208,287,40,1,4876,Marié(e),Consulting,Manager,9,5,3,2,4,2,2,4,4,1,3,0,0.14,0,1,5,1,9,5,Infra & Cloud,0,Aucun,0,2
209,288,46,1,9396,Divorcé(e),Consulting,Manager,7,17,4,2,4,3,3,1,3,3,3,0,0.16,0,1,3,1,1,4,Transformation Digitale,0,Occasionnel,0,3
210,291,32,1,10400,Marié(e),Commercial,Cadre Commercial,1,14,14,8,4,1,3,4,3,2,3,0,0.11,1,0,2,1,4,4,Transformation Digitale,0,Occasionnel,9,8
211,292,30,1,8474,Célibataire,Consulting,Tech Lead,1,12,11,8,3,2,3,3,3,3,4,0,0.22,0,0,2,1,1,1,Infra & Cloud,0,Aucun,5,8
212,293,27,0,9981,Célibataire,Commercial,Cadre Commercial,1,7,7,7,4,3,2,3,4,3,3,0,0.14,0,0,2,1,20,3,Infra & Cloud,0,Frequent,0,7
213,296,51,1,12490,Marié(e),Consulting,Directeur Technique,5,16,10,9,2,2,3,2,4,1,3,0,0.16,0,2,5,1,8,4,Infra & Cloud,0,Occasionnel,4,7
214,297,30,0,2657,Célibataire,Consulting,Assistant de Direction,5,8,5,2,4,3,1,1,3,3,3,1,0.11,1,0,5,1,3,3,Entrepreunariat,0,Occasionnel,0,4
215,298,41,0,13591,Célibataire,Commercial,Senior Manager,3,16,1,0,4,3,3,4,3,3,3,1,0.18,0,0,3,1,6,3,Infra & Cloud,0,Occasionnel,0,0
216,299,30,0,6696,Célibataire,Commercial,Cadre Commercial,5,9,6,3,3,2,2,1,3,2,3,0,0.15,1,0,5,1,26,4,Marketing,0,Frequent,0,1
217,300,29,1,2058,Célibataire,Consulting,Assistant de Direction,0,7,6,2,3,3,1,3,4,2,3,0,0.14,1,0,1,1,1,3,Entrepreunariat,0,Occasionnel,1,5
218,302,45,0,8865,Célibataire,Commercial,Cadre Commercial,6,23,19,7,4,2,3,4,4,3,3,0,0.12,0,0,2,1,6,3,Transformation Digitale,0,Aucun,12,8
219,303,54,0,5940,Marié(e),Commercial,Cadre Commercial,2,16,6,2,4,3,2,1,4,3,3,0,0.14,0,1,4,1,3,3,Marketing,0,Occasionnel,0,5
220,304,36,1,5914,Célibataire,Consulting,Consultant,8,16,13,11,4,3,2,2,4,4,3,0,0.16,0,0,3,1,5,2,Infra & Cloud,0,Occasionnel,3,7
221,305,33,0,2622,Marié(e),Consulting,Assistant de Direction,6,7,3,2,3,2,1,2,4,3,4,0,0.21,0,0,3,1,4,4,Transformation Digitale,0,Occasionnel,1,1
222,306,37,1,12185,Divorcé(e),Consulting,Directeur Technique,1,10,10,8,2,3,3,4,3,3,3,1,0.14,0,3,1,1,11,3,Autre,0,Frequent,0,7
223,307,38,1,10609,Divorcé(e),Commercial,Cadre Commercial,0,17,16,10,1,3,3,3,3,2,3,0,0.12,0,2,6,1,3,3,Infra & Cloud,0,Occasionnel,5,13
224,308,31,1,4345,Marié(e),Consulting,Tech Lead,0,6,5,4,3,1,2,3,4,3,3,0,0.12,0,1,2,1,1,4,Transformation Digitale,0,Aucun,1,4
225,309,59,1,2177,Marié(e),Consulting,Assistant de Direction,3,7,1,0,3,2,1,4,1,3,3,0,0.17,0,1,6,1,3,3,Infra & Cloud,0,Occasionnel,0,0
226,311,37,1,2793,Divorcé(e),Commercial,Représentant Commercial,4,13,9,8,1,3,1,4,3,3,3,0,0.17,0,1,2,1,4,4,Marketing,0,Frequent,5,8
227,312,29,0,7918,Marié(e),Commercial,Cadre Commercial,1,11,11,10,2,3,3,4,4,3,3,0,0.14,0,1,5,1,1,1,Transformation Digitale,0,Frequent,4,1
228,314,35,0,8789,Célibataire,Commercial,Cadre Commercial,1,10,10,7,3,3,3,3,1,4,3,0,0.14,0,0,3,1,1,3,Marketing,0,Frequent,0,8
229,315,29,1,2389,Célibataire,Consulting,Assistant de Direction,1,4,4,3,3,2,1,4,3,2,3,1,0.13,1,0,3,1,18,1,Transformation Digitale,0,Occasionnel,0,1
230,316,52,0,3212,Célibataire,Consulting,Consultant,7,6,2,2,3,2,1,4,2,2,3,0,0.15,0,0,3,1,2,3,Infra & Cloud,0,Occasionnel,2,2
231,319,42,1,19232,Marié(e),Consulting,Senior Manager,1,22,22,17,3,3,5,4,4,3,3,0,0.11,0,0,3,1,4,2,Entrepreunariat,0,Occasionnel,11,15
232,321,59,1,2267,Marié(e),Ressources Humaines,Ressources Humaines,8,7,2,2,2,3,1,3,4,2,3,0,0.17,0,0,2,1,6,2,Transformation Digitale,0,Occasionnel,2,2
233,323,50,0,19517,Divorcé(e),Commercial,Senior Manager,3,32,7,0,4,3,5,4,3,2,3,0,0.11,0,1,3,1,1,4,Transformation Digitale,0,Occasionnel,0,6
234,325,33,1,2436,Marié(e),Consulting,Consultant,5,8,5,4,3,3,1,4,3,1,3,1,0.13,1,1,2,1,14,3,Transformation Digitale,0,Occasionnel,0,4
235,327,43,0,16064,Marié(e),Commercial,Senior Manager,5,22,17,13,4,3,4,4,3,3,4,1,0.22,0,1,3,1,16,3,Marketing,0,Occasionnel,1,9
236,328,33,0,2707,Marié(e),Consulting,Consultant,7,13,9,7,1,3,1,1,1,4,4,0,0.2,1,0,3,1,2,2,Infra & Cloud,0,Occasionnel,1,7
237,329,52,1,19068,Célibataire,Commercial,Senior Manager,1,33,33,7,1,2,5,3,4,4,3,1,0.18,0,0,2,1,2,4,Infra & Cloud,0,Aucun,15,12
238,330,32,0,3931,Marié(e),Commercial,Représentant Commercial,2,6,4,3,3,3,1,2,1,3,3,0,0.11,0,1,5,1,4,2,Infra & Cloud,0,Occasionnel,1,2
239,331,32,1,3730,Célibataire,Consulting,Consultant,0,4,3,2,4,2,1,3,4,1,3,1,0.14,1,0,2,1,1,3,Infra & Cloud,0,Occasionnel,1,2
240,332,39,0,2232,Divorcé(e),Consulting,Consultant,7,7,3,2,3,3,1,3,3,3,3,0,0.14,0,3,1,1,1,4,Transformation Digitale,0,Occasionnel,1,2
241,333,32,1,4465,Marié(e),Commercial,Cadre Commercial,0,4,3,2,3,3,2,4,1,3,3,0,0.18,0,0,2,1,26,4,Marketing,0,Aucun,2,2
242,334,41,1,3072,Divorcé(e),Consulting,Assistant de Direction,2,17,1,0,3,3,2,1,1,2,3,0,0.16,0,2,2,1,19,2,Infra & Cloud,0,Occasionnel,0,0
243,335,40,1,3319,Divorcé(e),Consulting,Assistant de Direction,1,9,9,8,1,3,2,4,1,3,3,0,0.17,0,2,3,1,24,2,Entrepreunariat,0,Occasionnel,4,7
244,336,45,1,19202,Marié(e),Consulting,Senior Manager,0,25,24,0,3,4,5,4,3,3,3,0,0.11,0,1,2,1,1,3,Autre,0,Occasionnel,1,7
245,337,31,1,13675,Divorcé(e),Consulting,Directeur Technique,9,9,2,2,2,3,3,3,1,3,3,0,0.12,0,1,3,1,3,4,Transformation Digitale,0,Frequent,2,2
246,338,33,0,2911,Marié(e),Consulting,Assistant de Direction,1,2,2,2,3,2,1,4,3,2,3,0,0.13,0,1,2,1,5,4,Infra & Cloud,0,Occasionnel,0,2
247,339,34,1,5957,Marié(e),Consulting,Tech Lead,6,13,11,9,4,2,2,1,2,3,3,0,0.13,0,1,3,1,2,4,Infra & Cloud,0,Occasionnel,5,9
248,340,37,0,3920,Marié(e),Consulting,Assistant de Direction,2,17,3,1,3,2,1,1,1,2,3,0,0.14,0,1,2,1,1,2,Transformation Digitale,0,Occasionnel,0,2
249,341,45,1,6434,Marié(e),Consulting,Tech Lead,4,9,3,2,1,4,2,3,4,3,3,0,0.17,0,1,1,1,7,4,Infra & Cloud,0,Frequent,0,2
250,342,37,1,10048,Divorcé(e),Consulting,Tech Lead,6,17,1,0,1,3,3,3,2,3,3,0,0.11,1,2,5,1,10,3,Transformation Digitale,0,Frequent,0,0
251,343,39,0,10938,Célibataire,Consulting,Manager,0,20,19,6,3,3,3,3,4,3,4,0,0.25,0,0,1,1,2,4,Entrepreunariat,0,Frequent,11,8
252,346,29,1,2340,Célibataire,Consulting,Assistant de Direction,1,6,6,5,3,3,1,4,1,3,3,0,0.19,0,0,1,1,15,3,Infra & Cloud,0,Occasionnel,1,5
253,347,42,0,6545,Célibataire,Consulting,Assistant de Direction,3,10,3,2,4,4,2,1,3,3,3,1,0.13,0,0,1,1,17,2,Infra & Cloud,0,Occasionnel,0,2
254,349,29,1,6931,Divorcé(e),Commercial,Cadre Commercial,2,10,3,2,4,3,2,4,4,3,3,0,0.14,0,1,2,1,20,2,Marketing,0,Occasionnel,0,2
255,350,25,0,4898,Marié(e),Consulting,Tech Lead,0,5,4,2,1,3,2,3,4,3,3,0,0.12,0,2,3,1,1,3,Infra & Cloud,0,Occasionnel,1,2
256,351,42,0,2593,Divorcé(e),Consulting,Consultant,0,10,9,6,4,2,1,1,3,3,3,1,0.11,0,1,4,1,2,3,Transformation Digitale,0,Occasionnel,7,8
257,352,40,1,19436,Divorcé(e),Consulting,Directeur Technique,0,22,21,7,1,3,5,3,4,3,3,0,0.19,0,1,5,1,2,2,Transformation Digitale,0,Occasionnel,3,9
258,353,51,1,2723,Marié(e),Consulting,Assistant de Direction,1,1,1,0,3,3,1,4,2,2,3,0,0.11,0,0,0,1,1,3,Infra & Cloud,0,Occasionnel,0,0
259,355,31,1,3479,Célibataire,Consulting,Consultant,0,6,5,4,3,2,1,2,2,4,3,0,0.11,1,0,2,1,29,2,Transformation Digitale,0,Frequent,1,4
260,359,32,1,2794,Marié(e),Consulting,Consultant,1,5,5,1,2,4,1,2,3,1,4,0,0.2,0,0,3,1,7,3,Infra & Cloud,0,Frequent,0,3
261,361,38,1,5249,Marié(e),Commercial,Cadre Commercial,3,13,8,7,4,2,2,4,4,3,3,0,0.18,0,1,0,1,2,2,Infra & Cloud,0,Aucun,7,5
262,362,32,1,2176,Célibataire,Consulting,Consultant,4,9,6,2,4,2,2,1,4,3,3,0,0.13,0,0,5,1,2,1,Entrepreunariat,0,Occasionnel,0,4
263,363,46,0,16872,Marié(e),Commercial,Senior Manager,3,28,7,7,3,1,4,2,2,2,3,1,0.12,0,1,2,1,2,3,Entrepreunariat,0,Occasionnel,7,7
264,364,28,1,3485,Célibataire,Consulting,Consultant,2,5,0,0,1,3,1,3,3,1,3,0,0.11,1,0,5,1,2,4,Infra & Cloud,0,Occasionnel,0,0
265,366,29,1,6644,Marié(e),Commercial,Cadre Commercial,2,10,0,0,1,2,2,2,2,3,3,0,0.19,0,2,2,1,2,3,Transformation Digitale,0,Occasionnel,0,0
266,367,31,1,5582,Marié(e),Consulting,Manager,0,10,9,0,2,2,2,4,2,3,4,0,0.21,0,1,2,1,23,3,Transformation Digitale,0,Occasionnel,7,8
267,369,25,1,4000,Divorcé(e),Consulting,Manager,1,6,6,3,2,4,2,1,4,3,3,0,0.12,0,2,2,1,5,2,Infra & Cloud,0,Aucun,1,5
268,372,45,1,13496,Marié(e),Consulting,Manager,0,21,20,7,3,3,4,4,2,3,3,1,0.14,0,0,2,1,20,2,Transformation Digitale,0,Occasionnel,4,10
269,373,36,1,3210,Marié(e),Consulting,Consultant,0,16,15,13,4,3,1,4,3,3,3,0,0.11,0,1,4,1,6,3,Infra & Cloud,0,Occasionnel,10,11
270,374,55,1,19045,Célibataire,Consulting,Senior Manager,0,37,36,10,4,3,5,1,3,3,3,1,0.14,0,0,2,1,1,3,Transformation Digitale,0,Occasionnel,4,13
271,376,47,1,11849,Marié(e),Consulting,Senior Manager,1,10,10,7,1,3,3,2,4,2,3,1,0.12,1,1,2,1,29,4,Infra & Cloud,0,Aucun,9,9
272,377,28,1,2070,Marié(e),Consulting,Assistant de Direction,1,5,5,2,4,3,1,4,4,2,4,0,0.23,0,1,3,1,9,3,Transformation Digitale,0,Occasionnel,0,4
273,378,37,1,6502,Marié(e),Commercial,Cadre Commercial,4,7,5,4,3,3,2,4,2,4,3,0,0.14,0,1,5,1,6,4,Transformation Digitale,0,Occasionnel,0,1
274,379,21,1,3230,Célibataire,Consulting,Assistant de Direction,1,3,3,2,4,2,1,3,1,4,3,0,0.17,0,0,4,1,3,2,Transformation Digitale,0,Occasionnel,1,0
275,380,37,0,13603,Divorcé(e),Consulting,Directeur Technique,2,15,5,2,1,3,3,4,1,3,3,1,0.18,0,2,2,1,1,4,Transformation Digitale,0,Aucun,0,2
276,381,35,0,11996,Divorcé(e),Consulting,Senior Manager,7,10,7,7,2,4,3,2,2,2,3,0,0.18,0,1,6,1,22,3,Infra & Cloud,0,Occasionnel,6,2
277,382,38,0,5605,Divorcé(e),Commercial,Cadre Commercial,1,8,8,0,1,4,2,1,3,3,4,1,0.24,0,1,3,1,7,2,Transformation Digitale,0,Occasionnel,7,7
278,384,26,0,6397,Divorcé(e),Consulting,Tech Lead,1,6,6,5,3,3,2,2,1,1,4,0,0.2,0,1,6,1,1,3,Infra & Cloud,0,Frequent,1,4
279,385,50,1,19144,Divorcé(e),Consulting,Directeur Technique,3,28,10,4,1,3,5,2,1,2,3,0,0.14,0,2,4,1,4,1,Infra & Cloud,0,Occasionnel,1,6
280,386,53,1,17584,Marié(e),Consulting,Directeur Technique,3,21,5,3,3,3,4,3,4,2,3,1,0.16,0,3,5,1,3,4,Transformation Digitale,0,Occasionnel,1,3
281,387,42,1,4907,Marié(e),Commercial,Cadre Commercial,1,20,20,16,2,3,2,3,3,3,4,0,0.25,0,0,3,1,1,1,Infra & Cloud,0,Occasionnel,11,6
282,388,29,1,4554,Célibataire,Commercial,Cadre Commercial,1,10,10,7,2,3,2,4,1,2,3,0,0.18,0,0,3,1,2,2,Infra & Cloud,0,Frequent,0,9
283,389,55,1,5415,Marié(e),Consulting,Consultant,3,12,10,7,2,3,2,4,4,3,3,1,0.19,0,1,4,1,20,2,Entrepreunariat,0,Occasionnel,0,8
284,390,26,1,4741,Marié(e),Consulting,Manager,1,5,5,3,1,3,2,1,3,3,3,1,0.13,0,1,3,1,11,2,Transformation Digitale,0,Frequent,3,3
285,391,37,0,2115,Célibataire,Consulting,Assistant de Direction,1,17,17,12,4,3,1,4,2,3,3,0,0.12,0,0,3,1,1,3,Infra & Cloud,0,Occasionnel,5,7
286,392,44,1,3161,Divorcé(e),Consulting,Consultant,3,19,1,0,4,3,1,3,4,1,4,1,0.22,1,1,0,1,24,3,Infra & Cloud,0,Frequent,0,0
287,393,38,1,5745,Divorcé(e),Consulting,Manager,9,10,2,2,4,3,2,4,2,3,3,0,0.14,0,1,2,1,23,4,Infra & Cloud,0,Occasionnel,1,2
288,394,26,1,2373,Divorcé(e),Consulting,Consultant,2,5,3,2,1,3,1,2,4,3,3,1,0.13,1,1,2,1,16,4,Transformation Digitale,0,Occasionnel,0,2
289,395,28,0,3310,Célibataire,Consulting,Assistant de Direction,1,5,5,3,4,3,1,4,4,3,4,0,0.21,0,0,3,1,8,2,Infra & Cloud,0,Occasionnel,0,2
290,396,49,0,18665,Célibataire,Consulting,Directeur Technique,9,22,3,2,3,3,5,1,4,3,3,1,0.11,0,0,4,1,10,4,Infra & Cloud,0,Frequent,1,2
291,397,36,1,4485,Célibataire,Consulting,Assistant de Direction,4,10,8,0,3,3,2,2,4,3,3,0,0.12,0,0,2,1,3,3,Entrepreunariat,0,Occasionnel,7,7
292,399,31,0,2789,Divorcé(e),Commercial,Représentant Commercial,1,2,2,2,4,3,1,2,3,2,3,0,0.11,0,1,5,1,5,3,Marketing,0,Frequent,2,2
293,401,26,1,5828,Célibataire,Commercial,Cadre Commercial,1,8,8,7,4,2,2,4,2,3,3,1,0.12,1,0,0,1,4,4,Marketing,0,Occasionnel,7,4
294,403,37,1,2326,Marié(e),Consulting,Assistant de Direction,1,4,4,2,2,3,1,4,3,2,3,1,0.12,0,3,3,1,9,3,Transformation Digitale,0,Frequent,1,2
295,404,42,0,13525,Marié(e),Commercial,Cadre Commercial,5,23,20,4,3,3,4,2,4,4,3,0,0.14,0,1,2,1,26,3,Marketing,0,Frequent,4,8
296,405,18,1,1420,Célibataire,Consulting,Consultant,1,0,0,0,3,3,1,3,3,3,3,0,0.13,1,0,2,1,3,3,Infra & Cloud,0,Occasionnel,0,0
